Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F;Y2014;Y2014F;Y2015;Y2015F;Y2016;Y2016F;Y2017;Y2017F;Y2018;Y2018F;Y2019;Y2019F;Y2020;Y2020F;Y2021;Y2021F
25;'090;Solomon Islands;661;'01640;Cocoa beans;5312;Area harvested;ha;24.000000;E;50.000000;E;80.000000;E;125.000000;E;160.000000;E;200.000000;E;125.000000;E;215.000000;E;200.000000;E;260.000000;E;240.000000;E;130.000000;E;170.000000;E;210.000000;E;400.000000;E;230.000000;E;350.000000;E;470.000000;E;600.000000;E;700.000000;E;1200.000000;E;1350.000000;E;2350.000000;E;3400.000000;E;3350.000000;E;3750.000000;E;5400.000000;E;5250.000000;E;6598.000000;E;7800.000000;E;9230.000000;E;8300.000000;E;6500.000000;E;6000.000000;E;5000.000000;E;4929.000000;I;7000.000000;E;6939.000000;I;5300.000000;E;6000.000000;E;5000.000000;E;7000.000000;E;11000.000000;E;10000.000000;E;11700.000000;E;9000.000000;E;10000.000000;E;10000.000000;E;10600.000000;E;12500.000000;E;15100.000000;E;12000.000000;E;12000.000000;E;12200.000000;E;11770.000000;I;11376.000000;I;11735.000000;I;11946.000000;I;10596.000000;I;11392.000000;I;12700.000000;I
25;'090;Solomon Islands;661;'01640;Cocoa beans;5419;Yield;hg/ha;5000.000000;I;4800.000000;I;5000.000000;I;5120.000000;I;5000.000000;E;4850.000000;I;4960.000000;I;4977.000000;I;4850.000000;I;5038.000000;I;4958.000000;I;4923.000000;I;5000.000000;I;5190.000000;I;4925.000000;I;4957.000000;I;4743.000000;I;5000.000000;I;5150.000000;I;4943.000000;I;4933.000000;I;4948.000000;I;4974.000000;I;5026.000000;I;5143.000000;I;5037.000000;I;4965.000000;I;5050.000000;I;5000.000000;I;4994.000000;I;5000.000000;E;5011.000000;E;5072.000000;E;5562.000000;E;4964.000000;E;4999.000000;E;5581.000000;E;4978.000000;E;4519.000000;E;3860.000000;E;4076.000000;E;4153.000000;E;4170.000000;E;4181.000000;E;4212.000000;E;4261.000000;E;4342.000000;E;4326.000000;E;4295.000000;E;4301.000000;E;4301.000000;E;3833.000000;E;3917.000000;E;3961.000000;E;3977.000000;E;3956.000000;E;3920.000000;E;3934.000000;E;3964.000000;E;3950.000000;E;3937.000000;E
25;'090;Solomon Islands;661;'01640;Cocoa beans;5510;Production;tonnes;12.000000;A;24.000000;A;40.000000;A;64.000000;A;80.000000;T;97.000000;A;62.000000;A;107.000000;A;97.000000;A;131.000000;A;119.000000;A;64.000000;A;85.000000;A;109.000000;A;197.000000;A;114.000000;A;166.000000;A;235.000000;A;309.000000;A;346.000000;A;592.000000;A;668.000000;A;1169.000000;A;1709.000000;A;1723.000000;A;1889.000000;A;2681.000000;A;2651.000000;A;3299.000000;A;3895.000000;A;4615.000000;A;4159.000000;A;3297.000000;A;3337.000000;A;2482.000000;A;2464.000000;A;3907.000000;A;3454.000000;A;2395.000000;A;2316.000000;A;2038.000000;A;2907.000000;A;4587.000000;A;4181.000000;A;4928.000000;A;3835.000000;A;4342.000000;A;4326.000000;A;4553.000000;A;5376.000000;A;6495.000000;A;4600.000000;T;4700.000000;T;4832.050000;I;4680.470000;I;4500.000000;T;4600.000000;T;4700.000000;T;4200.000000;T;4500.000000;T;5000.000000;T
38;'144;Sri Lanka;661;'01640;Cocoa beans;5312;Area harvested;ha;13971.000000;A;12048.000000;A;10790.000000;A;9955.000000;A;10783.000000;A;11403.000000;A;11018.000000;A;9339.000000;A;9983.000000;A;11256.000000;A;9834.000000;A;19740.000000;A;9655.000000;A;8978.000000;A;8482.000000;A;8417.000000;A;8533.000000;A;8560.000000;A;7720.000000;A;8459.000000;A;8550.000000;A;8520.000000;A;8490.000000;A;8020.000000;A;7960.000000;A;8352.000000;A;8619.000000;A;8750.000000;A;8650.000000;A;8566.000000;A;8656.000000;A;8529.000000;A;5550.000000;A;6153.000000;A;5733.000000;A;5808.000000;A;5836.000000;A;5762.000000;A;5640.000000;A;5430.000000;A;5030.000000;A;4850.000000;A;2980.000000;A;2910.000000;A;2870.000000;A;2420.000000;A;2350.000000;A;2690.000000;A;2740.000000;A;2730.000000;A;2550.000000;A;2530.000000;A;2260.000000;A;2174.000000;A;2229.000000;I;2240.000000;A;1987.000000;A;2225.000000;A;1999.000000;A;1815.000000;A;1825.000000;A
38;'144;Sri Lanka;661;'01640;Cocoa beans;5419;Yield;hg/ha;2418.000000;I;2656.000000;I;3058.000000;I;2712.000000;I;2040.000000;I;2192.000000;T;2451.000000;T;2356.000000;T;1803.000000;T;2043.000000;T;2237.000000;T;1013.000000;T;1346.000000;T;2228.000000;T;2358.000000;T;1663.000000;T;1992.000000;T;2336.000000;T;2591.000000;T;2837.000000;T;3158.000000;T;3521.000000;T;2945.000000;T;3117.000000;T;3141.000000;T;2993.000000;T;2901.000000;T;4114.000000;E;4509.000000;E;4877.000000;E;5359.000000;A;6722.000000;A;6126.000000;A;5870.000000;A;6262.000000;A;6283.000000;A;6340.000000;A;6527.000000;A;6596.000000;A;6814.000000;A;6779.000000;A;6021.000000;A;6812.000000;A;6770.000000;A;6551.000000;A;6446.000000;A;6128.000000;A;6394.000000;A;6387.000000;A;6337.000000;A;6392.000000;A;6601.000000;A;7124.000000;A;8335.000000;A;7480.000000;E;7692.000000;A;7474.000000;A;9506.000000;A;7499.000000;A;8018.000000;A;7388.000000;A
38;'144;Sri Lanka;661;'01640;Cocoa beans;5510;Production;tonnes;3378.000000;E;3200.000000;E;3300.000000;E;2700.000000;E;2200.000000;E;2500.000000;T;2700.000000;T;2200.000000;T;1800.000000;T;2300.000000;T;2200.000000;T;2000.000000;T;1300.000000;T;2000.000000;T;2000.000000;T;1400.000000;T;1700.000000;T;2000.000000;T;2000.000000;T;2400.000000;T;2700.000000;T;3000.000000;T;2500.000000;T;2500.000000;T;2500.000000;T;2500.000000;T;2500.000000;T;3600.000000;A;3900.000000;A;4178.000000;A;4639.000000;A;5733.000000;A;3400.000000;A;3612.000000;A;3590.000000;A;3649.000000;A;3700.000000;A;3761.000000;A;3720.000000;A;3700.000000;A;3410.000000;A;2920.000000;A;2030.000000;A;1970.000000;A;1880.000000;A;1560.000000;A;1440.000000;A;1720.000000;A;1750.000000;A;1730.000000;A;1630.000000;A;1670.000000;A;1610.000000;A;1812.000000;A;1667.060000;I;1723.000000;A;1485.000000;A;2115.000000;A;1499.000000;A;1454.900000;A;1348.600000;A
207;'740;Suriname;661;'01640;Cocoa beans;5312;Area harvested;ha;848.000000;A;1122.000000;A;941.000000;A;827.000000;A;1025.000000;A;876.000000;A;744.000000;A;601.000000;A;595.000000;A;511.000000;A;428.000000;A;396.000000;A;403.000000;A;396.000000;A;401.000000;A;390.000000;A;390.000000;A;208.000000;A;214.000000;A;250.000000;A;319.000000;A;245.000000;A;246.000000;A;240.000000;A;225.000000;A;238.000000;A;184.000000;A;182.000000;A;180.000000;A;171.000000;A;177.000000;A;165.000000;A;167.000000;E;169.000000;A;170.000000;A;161.000000;A;161.000000;A;159.000000;A;156.000000;A;156.000000;A;156.000000;A;155.000000;E;174.000000;I;203.000000;I;205.000000;I;193.000000;I;174.000000;I;171.000000;I;166.000000;I;164.000000;I;162.000000;I;160.000000;I;156.000000;I;166.000000;I;158.000000;I;160.000000;E;162.000000;E;162.000000;I;161.000000;E;162.000000;E;162.000000;E
207;'740;Suriname;661;'01640;Cocoa beans;5419;Yield;hg/ha;1910.000000;E;3137.000000;E;3199.000000;E;2757.000000;E;2371.000000;E;2112.000000;E;2070.000000;E;1298.000000;E;2134.000000;E;2074.000000;E;1939.000000;E;1465.000000;E;1241.000000;E;1364.000000;E;1372.000000;E;1487.000000;E;1564.000000;E;2260.000000;E;3879.000000;E;2600.000000;E;2351.000000;E;1224.000000;E;1423.000000;E;1667.000000;E;1600.000000;E;4202.000000;E;1467.000000;E;989.000000;E;1111.000000;E;994.000000;E;1469.000000;A;1273.000000;A;1796.000000;E;2544.000000;A;1471.000000;A;1366.000000;A;870.000000;A;755.000000;A;577.000000;A;449.000000;A;513.000000;A;581.000000;E;522.000000;E;444.000000;E;438.000000;E;413.000000;E;389.000000;E;378.000000;E;370.000000;E;362.000000;E;354.000000;E;346.000000;E;343.000000;E;280.000000;E;281.000000;E;301.000000;E;277.000000;E;282.000000;E;278.000000;E;277.000000;E;277.000000;E
207;'740;Suriname;661;'01640;Cocoa beans;5510;Production;tonnes;162.000000;A;352.000000;A;301.000000;A;228.000000;A;243.000000;A;185.000000;A;154.000000;A;78.000000;A;127.000000;A;106.000000;A;83.000000;A;58.000000;A;50.000000;A;54.000000;A;55.000000;A;58.000000;A;61.000000;A;47.000000;A;83.000000;A;65.000000;A;75.000000;A;30.000000;A;35.000000;A;40.000000;A;36.000000;A;100.000000;A;27.000000;A;18.000000;A;20.000000;A;17.000000;A;26.000000;A;21.000000;A;30.000000;E;43.000000;A;25.000000;A;22.000000;A;14.000000;A;12.000000;A;9.000000;A;7.000000;A;8.000000;A;9.000000;E;9.100000;I;9.000000;E;9.000000;E;7.980000;I;6.760000;I;6.450000;I;6.120000;I;5.930000;I;5.740000;I;5.540000;I;5.350000;I;4.650000;I;4.450000;I;4.820000;E;4.480000;I;4.580000;E;4.480000;I;4.480000;I;4.480000;I
216;'764;Thailand;661;'01640;Cocoa beans;5312;Area harvested;ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600.000000;E;600.000000;E;600.000000;E;600.000000;E;600.000000;E;600.000000;E;600.000000;E;800.000000;E;800.000000;E;800.000000;E;954.000000;I;837.000000;I;796.000000;I;732.000000;I;636.000000;I;563.000000;I;504.000000;I;430.000000;I;364.000000;I;360.000000;I;992.000000;A;1188.000000;A;930.000000;A;665.000000;A;468.000000;A;469.000000;A;465.000000;A;390.000000;A;366.000000;A;319.000000;A;311.000000;A;216.000000;I;134.000000;I;41.000000;A;42.000000;A;42.000000;A;40.000000;E;45.000000;E;42.000000;I;34.000000;I;33.000000;I;31.000000;I
216;'764;Thailand;661;'01640;Cocoa beans;5419;Yield;hg/ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;5000.000000;E;4193.000000;I;4781.000000;E;5024.000000;E;5464.000000;E;6287.000000;E;7110.000000;E;7933.000000;E;9296.000000;E;10995.000000;E;11098.000000;E;10423.000000;A;12239.000000;A;11032.000000;A;19353.000000;A;24936.000000;A;22793.000000;A;23591.000000;A;23897.000000;A;22486.000000;A;24483.000000;A;24534.000000;A;24189.000000;E;24073.000000;E;16341.000000;A;34286.000000;A;30476.000000;A;30000.000000;E;27778.000000;E;29353.000000;E;31690.000000;E;31293.000000;E;31929.000000;E
216;'764;Thailand;661;'01640;Cocoa beans;5510;Production;tonnes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300.000000;E;300.000000;E;300.000000;E;300.000000;E;300.000000;E;300.000000;E;300.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;400.000000;T;1034.000000;A;1454.000000;A;1026.000000;A;1287.000000;A;1167.000000;A;1069.000000;A;1097.000000;A;932.000000;A;823.000000;A;781.000000;A;763.000000;A;523.440000;I;321.580000;I;67.000000;A;144.000000;A;128.000000;A;120.000000;E;125.000000;E;123.710000;I;108.310000;I;102.440000;I;97.990000;I
176;'626;Timor-Leste;661;'01640;Cocoa beans;5312;Area harvested;ha;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;150.000000;E;180.000000;E;200.000000;E;200.000000;E;250.000000;E;250.000000;E;285.000000;A;285.000000;A;125.000000;A;132.000000;A;553.000000;A;603.000000;A;1120.000000;A;1061.000000;A;1000.000000;E;1094.000000;I;1005.000000;I;1067.000000;I;1128.000000;I;1189.000000;I;1244.000000;I;1258.000000;I;1301.000000;I;1343.000000;I;1385.000000;I;1425.000000;I;1464.000000;I;1503.000000;I;1540.000000;I;1430.000000;E;1776.000000;I;1796.000000;I;1667.000000;E;1746.000000;E;1736.000000;E;1717.000000;E;1733.000000;E;1729.000000;E
176;'626;Timor-Leste;661;'01640;Cocoa beans;5419;Yield;hg/ha;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1333.000000;E;1222.000000;E;1100.000000;E;1250.000000;E;1000.000000;E;1000.000000;E;1088.000000;E;807.000000;A;2320.000000;A;2424.000000;A;904.000000;A;1526.000000;A;741.000000;E;537.000000;A;600.000000;E;914.000000;E;912.000000;E;910.000000;E;908.000000;E;905.000000;E;907.000000;E;937.000000;E;944.000000;E;951.000000;E;957.000000;E;964.000000;E;971.000000;E;977.000000;E;984.000000;E;1119.000000;E;938.000000;E;945.000000;E;1040.000000;E;1018.000000;E;1000.000000;E;1019.000000;E;1013.000000;E;1011.000000;E
176;'626;Timor-Leste;661;'01640;Cocoa beans;5510;Production;tonnes;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;22.000000;E;22.000000;E;25.000000;E;25.000000;E;25.000000;E;31.000000;A;23.000000;A;29.000000;A;32.000000;A;50.000000;A;92.000000;A;83.000000;T;57.000000;A;60.000000;E;100.000000;E;91.650000;I;97.060000;I;102.390000;I;107.630000;I;112.780000;I;117.860000;I;122.800000;I;127.710000;I;132.550000;I;137.350000;I;142.100000;I;146.810000;I;151.500000;I;160.000000;E;166.520000;I;169.790000;I;173.430000;I;177.840000;I;173.690000;E;174.990000;E;175.510000;E;174.730000;E
217;'768;Togo;661;'01640;Cocoa beans;5312;Area harvested;ha;15000.000000;E;15000.000000;E;17000.000000;E;22000.000000;E;22000.000000;E;22000.000000;E;25000.000000;E;28000.000000;E;30000.000000;E;33000.000000;E;34000.000000;E;30000.000000;E;30000.000000;E;36000.000000;A;36000.000000;A;35500.000000;A;35000.000000;A;35000.000000;E;35000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;36000.000000;E;34000.000000;E;28000.000000;E;30000.000000;E;32000.000000;E;21000.000000;E;21400.000000;A;46393.000000;I;15000.000000;E;28000.000000;E;21400.000000;E;16768.000000;I;23987.000000;I;18000.000000;E;19000.000000;E;35000.000000;E;80000.000000;E;104000.000000;E;113828.000000;I;146000.000000;E;138160.000000;E;130427.000000;I;178705.000000;I;42097.000000;I;17726.000000;I;25129.000000;I;10894.000000;I;10441.000000;I;8626.000000;I;7369.000000;I;10317.000000;I;12332.000000;I;7400.000000;I
217;'768;Togo;661;'01640;Cocoa beans;5419;Yield;hg/ha;7700.000000;I;7600.000000;I;8176.000000;I;7955.000000;I;6500.000000;I;7409.000000;I;7335.000000;I;7143.000000;I;7867.000000;I;8455.000000;I;8529.000000;I;6200.000000;I;5500.000000;I;4028.000000;E;4931.000000;E;3972.000000;E;4771.000000;E;3600.000000;I;4371.000000;I;4528.000000;I;3056.000000;I;3833.000000;E;4611.000000;I;2721.000000;I;3964.000000;I;3496.000000;I;3071.000000;I;2296.000000;I;2124.000000;I;2004.000000;I;1464.000000;E;2000.000000;E;2250.000000;E;2619.000000;E;2804.000000;A;3061.000000;E;3867.000000;E;4357.000000;E;3271.000000;E;3936.000000;E;4252.000000;E;4167.000000;E;2684.000000;E;6200.000000;E;6625.000000;E;7019.000000;E;6852.000000;E;7603.000000;E;7600.000000;E;7782.000000;E;7974.000000;E;8195.000000;E;8462.000000;E;8827.000000;E;9179.000000;E;9578.000000;E;9854.000000;E;10177.000000;E;10274.000000;E;10542.000000;E;10810.000000;E
217;'768;Togo;661;'01640;Cocoa beans;5510;Production;tonnes;11550.000000;A;11400.000000;A;13900.000000;A;17500.000000;A;14300.000000;A;16300.000000;A;18338.000000;A;20000.000000;A;23600.000000;A;27900.000000;A;29000.000000;A;18600.000000;A;16500.000000;A;14500.000000;A;17750.000000;A;14100.000000;A;16700.000000;A;12600.000000;A;15300.000000;A;16300.000000;A;11000.000000;A;13800.000000;E;16600.000000;A;9795.000000;A;14272.000000;A;12585.000000;A;11057.000000;A;8265.000000;A;7646.000000;A;6814.000000;A;4100.000000;A;6000.000000;A;7200.000000;A;5500.000000;A;6000.000000;A;14200.000000;A;5800.000000;A;12200.000000;A;7000.000000;A;6600.000000;A;10200.000000;A;7500.000000;A;5100.000000;A;21700.000000;T;53000.000000;T;73000.000000;T;78000.000000;T;111000.000000;T;105000.000000;T;101500.000000;T;142500.000000;T;34500.000000;T;15000.000000;T;22181.680000;I;10000.000000;T;10000.000000;T;8500.000000;T;7500.000000;T;10600.000000;T;13000.000000;T;8000.000000;T
219;'776;Tonga;661;'01640;Cocoa beans;5312;Area harvested;ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.000000;E;50.000000;E;50.000000;E;50.000000;E;50.000000;E;50.000000;E;50.000000;E;0.000000;A;0.000000;A;0.000000;A;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M
219;'776;Tonga;661;'01640;Cocoa beans;5419;Yield;hg/ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4000.000000;E;4000.000000;E;4000.000000;E;4000.000000;E;4000.000000;E;4000.000000;E;4000.000000;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;'776;Tonga;661;'01640;Cocoa beans;5510;Production;tonnes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;20.000000;E;0.000000;A;0.000000;A;0.000000;A;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M;0.000000;M
220;'780;Trinidad and Tobago;661;'01640;Cocoa beans;5312;Area harvested;ha;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;20000.000000;E;24000.000000;E;21176.000000;A;16000.000000;E;15000.000000;E;13000.000000;E;14000.000000;E;15000.000000;E;16000.000000;E;14000.000000;E;18000.000000;E;17500.000000;E;11000.000000;E;16000.000000;E;14000.000000;E;16500.000000;E;20500.000000;E;16500.000000;E;12000.000000;E;11000.000000;E;15000.000000;E;5800.000000;E;14000.000000;E;9500.000000;E;12500.000000;E;9500.000000;E;15000.000000;E;7500.000000;E;6500.000000;E;5600.000000;E;6550.000000;E;3750.000000;E;4700.000000;E;4800.000000;E;4700.000000;E;5055.000000;I;5939.000000;I;5901.000000;I;6097.000000;I;5008.000000;I;3823.000000;I;3892.000000;I
220;'780;Trinidad and Tobago;661;'01640;Cocoa beans;5419;Yield;hg/ha;3515.000000;I;3358.000000;I;3661.000000;I;2358.000000;I;2531.000000;I;2708.000000;I;2642.000000;I;3437.000000;I;1732.000000;I;3107.000000;I;1884.000000;I;2411.000000;I;1581.000000;I;2081.000000;I;2620.000000;I;1625.000000;I;1673.000000;I;1699.000000;I;1314.000000;I;1191.000000;I;1310.000000;I;1061.000000;E;1083.000000;I;1040.000000;I;1005.000000;I;1019.000000;I;1001.000000;I;1070.000000;I;1066.000000;I;1172.000000;I;1143.000000;E;1035.000000;E;1111.000000;E;1031.000000;E;1068.000000;E;1118.000000;E;1055.000000;E;1058.000000;E;1055.000000;E;1062.000000;E;1053.000000;E;1174.000000;E;1036.000000;E;1057.000000;E;963.000000;E;1067.000000;E;1067.000000;E;1077.000000;E;1071.000000;E;1069.000000;E;1067.000000;E;1064.000000;E;611.000000;E;700.000000;E;793.000000;E;842.000000;E;847.000000;E;820.000000;E;799.000000;E;785.000000;E;771.000000;E
220;'780;Trinidad and Tobago;661;'01640;Cocoa beans;5510;Production;tonnes;7030.000000;A;6715.000000;A;7322.000000;A;4716.000000;A;5062.000000;A;5416.000000;A;5283.000000;A;6873.000000;A;3464.000000;A;6213.000000;A;3767.000000;A;4821.000000;A;3162.000000;A;4161.000000;A;5240.000000;A;3250.000000;A;3345.000000;A;3398.000000;A;2628.000000;A;2381.000000;A;3145.000000;A;2247.000000;A;1732.000000;A;1560.000000;A;1307.000000;A;1426.000000;A;1501.000000;A;1712.000000;A;1492.000000;A;2110.000000;A;2000.000000;E;1139.000000;A;1778.000000;A;1443.000000;A;1762.000000;A;2292.000000;A;1740.000000;A;1270.000000;A;1160.000000;A;1593.000000;A;611.000000;A;1643.000000;A;984.000000;A;1321.000000;A;915.000000;A;1600.000000;T;800.000000;T;700.000000;T;600.000000;T;700.000000;T;400.000000;T;500.000000;T;293.500000;A;329.000000;A;401.060000;I;500.000000;T;500.000000;T;500.000000;T;400.000000;T;300.000000;T;300.000000;T
226;'800;Uganda;661;'01640;Cocoa beans;5312;Area harvested;ha;900.000000;E;1000.000000;E;1000.000000;E;1100.000000;E;1100.000000;E;1200.000000;A;1400.000000;A;2000.000000;A;2100.000000;A;2000.000000;A;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;1500.000000;E;1800.000000;E;2500.000000;E;5000.000000;E;10000.000000;A;10500.000000;A;10500.000000;A;10500.000000;E;10500.000000;E;11000.000000;E;12500.000000;E;12767.000000;A;12800.000000;E;13098.000000;A;13717.000000;A;14200.000000;A;14200.000000;E;14200.000000;E;14200.000000;E;14200.000000;E;24000.000000;E;30300.000000;E;37000.000000;E;43000.000000;E;41841.000000;I;49472.000000;I;42557.000000;I;51944.000000;I;65542.000000;I;66500.000000;E;72750.000000;E;74132.000000;I;73108.000000;I;72399.000000;I;71040.000000;I;79694.000000;I
226;'800;Uganda;661;'01640;Cocoa beans;5419;Yield;hg/ha;222.000000;E;250.000000;E;250.000000;E;273.000000;E;273.000000;E;267.000000;E;329.000000;E;430.000000;E;700.000000;E;1205.000000;E;725.000000;I;950.000000;I;1000.000000;E;500.000000;I;500.000000;I;1000.000000;I;500.000000;I;1000.000000;I;1000.000000;I;500.000000;I;500.000000;I;500.000000;I;1000.000000;I;1355.000000;I;930.000000;I;460.000000;I;556.000000;I;896.000000;I;922.000000;I;1000.000000;E;1143.000000;A;1143.000000;A;1429.000000;E;1619.000000;E;1818.000000;E;2000.000000;E;2115.000000;A;2188.000000;E;2672.000000;A;2880.000000;A;2782.000000;A;2465.000000;E;2676.000000;E;3169.000000;E;3521.000000;E;3542.000000;E;3302.000000;E;3514.000000;E;3488.000000;E;3585.000000;E;3638.000000;E;3760.000000;E;3850.000000;E;4272.000000;E;4812.000000;E;4811.000000;E;4721.000000;E;4787.000000;E;4834.000000;E;4927.000000;E;5019.000000;E
226;'800;Uganda;661;'01640;Cocoa beans;5510;Production;tonnes;20.000000;E;25.000000;E;25.000000;E;30.000000;E;30.000000;E;32.000000;A;46.000000;A;86.000000;A;147.000000;A;241.000000;A;145.000000;A;190.000000;A;200.000000;T;100.000000;A;100.000000;A;200.000000;A;100.000000;A;200.000000;A;200.000000;A;100.000000;A;100.000000;A;100.000000;A;200.000000;A;271.000000;A;186.000000;A;69.000000;A;100.000000;A;224.000000;A;461.000000;A;1000.000000;A;1200.000000;A;1200.000000;A;1500.000000;E;1700.000000;E;2000.000000;E;2500.000000;E;2700.000000;A;2800.000000;E;3500.000000;A;3950.000000;A;3950.000000;A;3500.000000;T;3800.000000;T;4500.000000;T;5000.000000;T;8500.000000;E;10006.000000;A;13000.000000;A;15000.000000;A;15000.000000;T;18000.000000;T;16000.000000;T;20000.000000;T;28000.000000;T;32000.000000;T;35000.000000;T;35000.000000;T;35000.000000;T;35000.000000;T;35000.000000;T;40000.000000;T
